19.04.2015                                                                                                                                               Dynamic List Display                                                                                                                                                      1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  OHDEST   |OBJVERS|DESTTYPE|LOGSYS   |COMSTRU|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER   |BWAPPL|ACTIVFL|TSTPNM     |           TIMESTMP|SOURCETLOGO|SOURCETLOGOSUB|SOURCEOBJNM|DATASOURCE|SOURCELOGSYS|INFOAREA             |NEW_OHD|TLOGO|OBJNM|SUBTYPE|TXTSH               |TXTLG                                            |
|  DW03518F |M      |TAB     |GDWSOP   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,232,015 |           |              |           |          |            |                     |       |     |     |       |S&OP Mfg ODS Full   |S&OP Mfg ODS Full                                |
|  DW03519F |A      |TAB     |GDWSOP   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,231,919 |           |              |           |          |            |                     |       |     |     |       |S&OP Inv ODS Full   |S&OP Inv ODS Full                                |
|  DW03519F |M      |TAB     |GDWSOP   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,231,918 |           |              |           |          |            |                     |       |     |     |       |S&OP Inv ODS Full   |S&OP Inv ODS Full                                |
|  DW03520  |A      |TAB     |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,233,834 |           |              |           |          |            |                     |       |     |     |       |DS - Non SAP Actuals|DS - Non SAP Actuals                             |
|  DW03520  |M      |TAB     |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,233,833 |           |              |           |          |            |                     |       |     |     |       |DS - Non SAP Actuals|DS - Non SAP Actuals                             |
|  DW03521  |A      |TAB     |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,233,919 |           |              |           |          |            |                     |       |     |     |       |DS - Est Sales      |DS - Est Sales                                   |
|  DW03521  |M      |TAB     |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,233,918 |           |              |           |          |            |                     |       |     |     |       |DS - Est Sales      |DS - Est Sales                                   |
|  DW03526F |A      |TAB     |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,209,171,050 |           |              |           |          |            |                     |       |     |     |       |CMIS Inv Detail F   |CMIS Inv Detail F                                |
|  DW03526F |M      |TAB     |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,209,171,049 |           |              |           |          |            |                     |       |     |     |       |CMIS Inv Detail F   |CMIS Inv Detail F                                |
|  DW03539  |A      |TAB     |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,209,171,139 |           |              |           |          |            |                     |       |     |     |       |ZMATPLANT Mat Text  |ZMATPLANT Mat Text                               |
|  DW03539  |M      |TAB     |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,209,171,138 |           |              |           |          |            |                     |       |     |     |       |ZMATPLANT Mat Text  |ZMATPLANT Mat Text                               |
|  DW03554  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,247 |           |              |           |          |            |                     |       |     |     |       |Material Master     |Material Master                                  |
|  DW03554  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,246 |           |              |           |          |            |                     |       |     |     |       |Material Master     |Material Master                                  |
|  DW03556  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,609 |           |              |           |          |            |                     |       |     |     |       |Material Master Text|Material Master Text                             |
|  DW03556  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,608 |           |              |           |          |            |                     |       |     |     |       |Material Master Text|Material Master Text                             |
|  DW03559  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,330 |           |              |           |          |            |                     |       |     |     |       |Material Master text|Material Master text                             |
|  DW03559  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,330 |           |              |           |          |            |                     |       |     |     |       |Material Master text|Material Master text                             |
|  DW03560  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,424 |           |              |           |          |            |                     |       |     |     |       |Finance Material Mst|Finance Material Mst                             |
|  DW03560  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,423 |           |              |           |          |            |                     |       |     |     |       |Finance Material Mst|Finance Material Mst                             |
|  DW03562  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,609 |           |              |           |          |            |                     |       |     |     |       |Material Sales Mstr |Material Sales Mstr                              |
|  DW03562  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,608 |           |              |           |          |            |                     |       |     |     |       |Material Sales Mstr |Material Sales Mstr                              |
|  DW03563D |A      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,233,930 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Header D|Nota Fiscal Header D                             |
|  DW03563D |M      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,233,929 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Header D|Nota Fiscal Header D                             |
|  DW03563F |A      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,233,859 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Hdr Full|Nota Fiscal Hdr Full                             |
|  DW03563F |M      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,233,858 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Hdr Full|Nota Fiscal Hdr Full                             |
|  DW03564D |A      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,049 |           |              |           |          |            |                     |       |     |     |       |NF Line Items Delta |NF Line Items Delta                              |
|  DW03564D |M      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,048 |           |              |           |          |            |                     |       |     |     |       |NF Line Items Delta |NF Line Items Delta                              |
|  DW03564F |A      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,005 |           |              |           |          |            |                     |       |     |     |       |NF Line Items Full  |NF Line Items Full                               |
|  DW03564F |M      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,004 |           |              |           |          |            |                     |       |     |     |       |NF Line Items Full  |NF Line Items Full                               |
|  DW03573D |A      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,206 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Tax - De|Nota Fiscal Tax - De                             |
|  DW03573D |M      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,205 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Tax - De|Nota Fiscal Tax - De                             |
|  DW03573F |A      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,133 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Tax Full|Nota Fiscal Tax Full                             |
|  DW03573F |M      |TAB     |GDWSA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,234,132 |           |              |           |          |            |                     |       |     |     |       |Nota Fiscal Tax Full|Nota Fiscal Tax Full                             |
|  DW03598  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,410 |           |              |           |          |            |                     |       |     |     |       |Customer Sales Mstr |Customer Sales Mstr                              |
|  DW03598  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,408 |           |              |           |          |            |                     |       |     |     |       |Customer Sales Mstr |Customer Sales Mstr                              |
|  DW03599  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,410 |           |              |           |          |            |                     |       |     |     |       |Customer Business Gr|Customer Business Gr                             |
|  DW03599  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,408 |           |              |           |          |            |                     |       |     |     |       |Customer Business Gr|Customer Business Gr                             |
|  DW03600  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,410 |           |              |           |          |            |                     |       |     |     |       |EAMER Customer Class|EAMER Customer Class                             |
|  DW03600  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,408 |           |              |           |          |            |                     |       |     |     |       |EAMER Customer Class|EAMER Customer Class                             |
|  DW03601  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,609 |           |              |           |          |            |                     |       |     |     |       |Plant Material Mster|Plant Material Mster                             |
|  DW03601  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,608 |           |              |           |          |            |                     |       |     |     |       |Plant Material Mster|Plant Material Mster                             |
|  DW03602  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,118 |           |              |           |          |            |                     |       |     |     |       |Material Unit Master|Material Unit Master                             |
|  DW03602  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,118 |           |              |           |          |            |                     |       |     |     |       |Material Unit Master|Material Unit Master                             |
|  DW03603  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,511 |           |              |           |          |            |                     |       |     |     |       |Material Sales Mstr |Material Sales Mstr                              |
|  DW03603  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,511 |           |              |           |          |            |                     |       |     |     |       |Material Sales Mstr |Material Sales Mstr                              |
|  DW03607  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,203 |           |              |           |          |            |                     |       |     |     |       |Material Class Mstr |Material Class Mstr                              |
|  DW03607  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,202 |           |              |           |          |            |                     |       |     |     |       |Material Class Mstr |Material Class Mstr                              |
|  DW03611  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,739 |           |              |           |          |            |                     |       |     |     |       |Customer Attributes |Customer Attributes                              |
|  DW03611  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,738 |           |              |           |          |            |                     |       |     |     |       |Customer Attributes |Customer Attributes                              |
|  DW03615  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,822 |           |              |           |          |            |                     |       |     |     |       |Customer Sales Attr |Customer Sales Attr                              |
|  DW03615  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,821 |           |              |           |          |            |                     |       |     |     |       |Customer Sales Attr |Customer Sales Attr                              |
|  DW03619  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,906 |           |              |           |          |            |                     |       |     |     |       |Vendor Master       |Vendor Master                                    |
|  DW03619  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,905 |           |              |           |          |            |                     |       |     |     |       |Vendor Master       |Vendor Master                                    |
|  DW03620  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,950 |           |              |           |          |            |                     |       |     |     |       |Vendor Text Master  |Vendor Text Master                               |
|  DW03620  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,949 |           |              |           |          |            |                     |       |     |     |       |Vendor Text Master  |Vendor Text Master                               |
|  DW03621  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,035 |           |              |           |          |            |                     |       |     |     |       |Vendor w/ Company Cd|Vendor w/ Company Cd                             |
|  DW03621  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,231,034 |           |              |           |          |            |                     |       |     |     |       |Vendor w/ Company Cd|Vendor w/ Company Cd                             |
|  DW03623  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,656 |           |              |           |          |            |                     |       |     |     |       |Vendor Purchasing Or|Vendor Purchasing Or                             |
|  DW03623  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,655 |           |              |           |          |            |                     |       |     |     |       |Vendor Purchasing Or|Vendor Purchasing Or                             |
|  DW03634  |A      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,411 |           |              |           |          |            |                     |       |     |     |       |Address Override    |Address Override                                 |
|  DW03634  |M      |TAB     |GDW MD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,127,230,408 |           |              |           |          |            |                     |       |     |     |       |Address Override    |Address Override                                 |
|  DW03785D |A      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,753 |           |              |           |          |            |                     |       |     |     |       |Sales Detail ODS Del|Sales Detail ODS Del                             |
|  DW03785D |M      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,753 |           |              |           |          |            |                     |       |     |     |       |Sales Detail ODS Del|Sales Detail ODS Del                             |
|  DW03785F |A      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,539 |           |              |           |          |            |                     |       |     |     |       |Sales Order ODS F   |Sales Order ODS F                                |
|  DW03785F |M      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,539 |           |              |           |          |            |                     |       |     |     |       |Sales Order ODS F   |Sales Order ODS F                                |
|  DW03786D |A      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,624 |           |              |           |          |            |                     |       |     |     |       |Sales Return ODS Del|Sales Return ODS Del                             |
|  DW03786D |M      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,623 |           |              |           |          |            |                     |       |     |     |       |Sales Return ODS Del|Sales Return ODS Del                             |
|  DW03786F |A      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,708 |           |              |           |          |            |                     |       |     |     |       |SRD Sales Rtn ODS F |SRD Sales Rtn ODS F                              |
|  DW03786F |M      |TAB     |GDWSRD   |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,203,235,708 |           |              |           |          |            |                     |       |     |     |       |SRD Sales Rtn ODS F |SRD Sales Rtn ODS F                              |
|  DW03789D |A      |FILL    |GDWPURCH |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,071,116,180,111 |           |              |           |          |            |                     |       |     |     |       |PRD Acct Asgn - PO D|PRD Acct Asgn - PO D                             |
|  DW03789D |M      |FILL    |GDWPURCH |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,071,116,180,107 |           |              |           |          |            |                     |       |     |     |       |PRD Acct Asgn - PO D|PRD Acct Asgn - PO D                             |
|  DW03789F |A      |TAB     |GDWPURCH |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,128,001,747 |           |              |           |          |            |                     |       |     |     |       |PRD Acct Assign PO F|PRD Acct Assign PO F                             |
|  DW03789F |M      |TAB     |GDWPURCH |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,128,001,746 |           |              |           |          |            |                     |       |     |     |       |PRD Acct Assign PO F|PRD Acct Assign PO F                             |
|  DW03792D |A      |TAB     |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,921,153,600 |           |              |           |          |            |                     |       |     |     |       |PCA Line Item Act D |PCA Line Item Act D                              |
|  DW03792D |M      |TAB     |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,921,153,558 |           |              |           |          |            |                     |       |     |     |       |PCA Line Item Act D |PCA Line Item Act D                              |
|  DW03792F |A      |TAB3    |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,071,013,230,949 |           |              |           |          |            |                     |       |     |     |       |PCA Line Item Act F |PCA Line Item Act F                              |
|  DW03792F |M      |TAB3    |GDWDS    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,071,013,230,947 |           |              |           |          |            |                     |       |     |     |       |PCA Line Item Act F |PCA Line Item Act F                              |
|  DW03796  |A      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,200 |           |              |           |          |            |                     |       |     |     |       |Delivery Service Ext|Delivery Service Ext                             |
|  DW03796  |M      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,159 |           |              |           |          |            |                     |       |     |     |       |Delivery Service Ext|Delivery Service Ext                             |
|  DW03799  |A      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,200 |           |              |           |          |            |                     |       |     |     |       |EAMER Invoice Extrac|EAMER Invoice Extrac                             |
|  DW03799  |M      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,159 |           |              |           |          |            |                     |       |     |     |       |EAMER Invoice Extrac|EAMER Invoice Extrac                             |
|  DW03800  |A      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,200 |           |              |           |          |            |                     |       |     |     |       |GAR Invoice Extract |GAR Invoice Extract                              |
|  DW03800  |M      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,159 |           |              |           |          |            |                     |       |     |     |       |GAR Invoice Extract |GAR Invoice Extract                              |
|  DW03801  |A      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,200 |           |              |           |          |            |                     |       |     |     |       |US&C Invoice Extract|US&C Invoice Extract                             |
|  DW03801  |M      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,159 |           |              |           |          |            |                     |       |     |     |       |US&C Invoice Extract|US&C Invoice Extract                             |
|  DW03802  |A      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,200 |           |              |           |          |            |                     |       |     |     |       |LAR Invoice Extract |LAR Invoice Extract                              |
|  DW03802  |M      |TAB3    |GM&L     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,070,721,132,159 |           |              |           |          |            |                     |       |     |     |       |LAR Invoice Extract |LAR Invoice Extract                              |
|  DW03985  |A      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |DDIC       |20,140,503,223,441 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW03985  |M      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |10131153   |20,140,430,210,213 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW03986  |A      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |DDIC       |20,140,503,223,441 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW03986  |M      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |10131153   |20,140,430,210,241 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW03987  |A      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |DDIC       |20,140,503,223,441 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW03987  |M      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |10131153   |20,140,430,210,307 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW03988  |A      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |DDIC       |20,140,503,223,441 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW03988  |M      |TAB3    |ZAPO     |       |ACT    |       |                 0 |10131153|      |X      |10131153   |20,140,430,210,332 |           |              |           |          |            |                     |       |     |     |       |APO                 |APO                                              |
|  DW04084  |A      |TAB     |ZFLEX    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,081,024,163,313 |           |              |           |          |            |                     |       |     |     |       |Flex - SNP Aggr Inv |Flex - SNP Aggr Inv                              |
|  DW04084  |M      |TAB     |ZFLEX    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,081,024,163,310 |           |              |           |          |            |                     |       |     |     |       |Flex - SNP Aggr Inv |Flex - SNP Aggr Inv                              |
|  DW04178  |A      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,704 |           |              |           |          |            |                     |       |     |     |       |CDG CM US&C InvSales|CDG CM US&C InvSales                             |
|  DW04178  |M      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,701 |           |              |           |          |            |                     |       |     |     |       |CDG CM US&C InvSales|CDG CM US&C InvSales                             |
|  DW04186  |A      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,704 |           |              |           |          |            |                     |       |     |     |       |EAMER Invoiced Sales|EAMER Invoiced Sales                             |
|  DW04186  |M      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,701 |           |              |           |          |            |                     |       |     |     |       |EAMER Invoiced Sales|EAMER Invoiced Sales                             |
|  DW04187  |A      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,704 |           |              |           |          |            |                     |       |     |     |       |GAR Sales History   |GAR Sales History                                |
|  DW04187  |M      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,701 |           |              |           |          |            |                     |       |     |     |       |GAR Sales History   |GAR Sales History                                |
|  DW04188  |A      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,704 |           |              |           |          |            |                     |       |     |     |       |LAR Invoiced Sales  |LAR Invoiced Sales                               |
|  DW04188  |M      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,522,152,701 |           |              |           |          |            |                     |       |     |     |       |LAR Invoiced Sales  |LAR Invoiced Sales                               |
|  DW04231  |A      |TAB3    |DELTA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,701,141,651 |           |              |           |          |            |                     |       |     |     |       |Gross Profit EAMER  |Gross Profit EAMER                               |
|  DW04231  |M      |TAB3    |DELTA    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,701,141,649 |           |              |           |          |            |                     |       |     |     |       |Gross Profit EAMER  |Gross Profit EAMER                               |
|  DW04235  |A      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,313,164,454 |           |              |           |          |            |                     |       |     |     |       |CDG CM-CMIS Inv.COGS|CDG CM-CMIS Inv.COGS                             |
|  DW04235  |M      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,313,164,451 |           |              |           |          |            |                     |       |     |     |       |CDG CM-CMIS Inv.COGS|CDG CM-CMIS Inv.COGS                             |
|  DW04243  |A      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |ETLSHARE   |20,090,210,161,800 |           |              |           |          |            |                     |       |     |     |       |SEM Target Cost Int.|SEM Target Cost Int.                             |
|  DW04243  |M      |TAB3    |ZMSBI    |       |ACT    |       |                 0 |        |      |X      |ETLSHARE   |20,090,210,161,757 |           |              |           |          |            |                     |       |     |     |       |SEM Target Cost Int.|SEM Target Cost Int.                             |
|  DW04287  |A      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,081,219,192,712 |           |              |           |          |            |                     |       |     |     |       |WW Sales for VFS    |WW Sales for VFS                                 |
|  DW04287  |M      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,081,219,192,710 |           |              |           |          |            |                     |       |     |     |       |WW Sales for VFS    |WW Sales for VFS                                 |
|  DW04312  |A      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,334 |           |              |           |          |            |                     |       |     |     |       |EAMER Extr for VFS  |EAMER Extr for VFS                               |
|  DW04312  |M      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,331 |           |              |           |          |            |                     |       |     |     |       |EAMER Extr for VFS  |EAMER Extr for VFS                               |
|  DW04313  |A      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,334 |           |              |           |          |            |                     |       |     |     |       |US&C Extr for VFS   |US&C Extr for VFS                                |
|  DW04313  |M      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,331 |           |              |           |          |            |                     |       |     |     |       |US&C Extr for VFS   |US&C Extr for VFS                                |
|  DW04314  |A      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,334 |           |              |           |          |            |                     |       |     |     |       |GAR Extr for VFS    |GAR Extr for VFS                                 |
|  DW04314  |M      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,332 |           |              |           |          |            |                     |       |     |     |       |GAR Extr for VFS    |GAR Extr for VFS                                 |
|  DW04315  |A      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,334 |           |              |           |          |            |                     |       |     |     |       |LAR Extr for VFS    |LAR Extr for VFS                                 |
|  DW04315  |M      |FILO    |ZVFS     |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,123,222,332 |           |              |           |          |            |                     |       |     |     |       |LAR Extr for VFS    |LAR Extr for VFS                                 |
|  DW04353  |A      |TAB     |DW04353  |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,100,124,001,303 |           |              |           |          |            |                     |       |     |     |       |SEM Recast Records  |SEM Recast Records                               |
|  DW04353  |M      |TAB     |DW04353  |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,100,124,001,301 |           |              |           |          |            |                     |       |     |     |       |SEM Recast Records  |SEM Recast Records                               |
|  DW04358  |A      |TAB     |DW04358  |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,605,163,051 |           |              |           |          |            |                     |       |     |     |       |SEM Actuals History |SEM Actuals History                              |
|  DW04358  |M      |TAB     |DW04358  |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,605,163,048 |           |              |           |          |            |                     |       |     |     |       |SEM Actuals History |SEM Actuals History                              |
|  DW04377  |A      |TAB     |DW04377  |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,417,224,940 |           |              |           |          |            |                     |       |     |     |       |Inventory Adjustment|Inventory Adjustment                             |
|  DW04377  |M      |TAB     |DW04377  |       |ACT    |       |                 0 |        |      |X      |DDIC       |20,090,417,224,938 |           |              |           |          |            |                     |       |     |     |       |Inventory Adjustment|Inventory Adjustment                             |
